text,label
രഞ്ജീവ്‌ റോക്കോക്കോ ഓട് മൈ ണ്ആദ്യം പിഞ്ചു കുഞ്ഞിനെ പീഡിപ്പിച്ച മത പുരോഹിതരേയും പ്രവാചകന്മാരെയും പോയി ഒലത്ത് ണ്എന്നിട്ട് ബോധമുള്ളവർടെ മെക്കിട്ട് കേറാൻ വാ ണ്അവന്റെയൊരു ഡെവിളും ഓലക്കേടെ മൂടും ണ്മരക്കഴുതെ,Non_hope_speech
അഫിനോ,Non_hope_speech
നിങൾ എവിടെ എഗ്ഗും ജെനിക്കാനുള്ളവരല്ല ജെനിക്കാനേ ഉള്ളവരല്ല,Non_hope_speech
ഇക്കാലം അത്രയും ഭാരതം അന്യരാജ്യതിന്റെ ഒരു അണു മണി പോലും അപഹരിച്ചിട്ടില്ല അത് എന്റെ രാജ്യതിന്റെ സംസ്ക്കാരം പക്ഷെ ചൊറിയാൻ വന്നാൽ സംഹാര താണ്ഡവം ആടിഴിട്ടെ പോരൂ അതായത് അളവ്  മികച്ചത്  എന്നതിനേക്കാൾ  ഗുണമേന്മയുള്ള,Non_hope_speech
സത്യം പറഞ്ഞാൽ ഈ കഥ കേട്ട് കരഞ്ഞു പോയി,Hope_speech
സൊസിയോസ്‌ 007 പൊട്ടത്തരം പറയല്ലേ മുത്തേ കളിക്കാരൻ  അജ്ഞാതം  യുദ്ധം  നിലം  ഉണ്ടാക്കിയ ഓളം ഒന്നും സൗ ജന്യം  തീ  ഉണ്ടാക്കിയിട്ട് ഇല്ല സൗ ജന്യം  തീ  മ്ബ് കുറവായത് കൊണ്ട് ഡൗൺലോഡ്  ചെയ്യുന്നു അതാണ് സത്യാവസ്ഥ,Non_hope_speech
കുട്ടി പ്രണയങ്ങൾ പൊട്ടി പോവാറുണ്ട്,Non_hope_speech
412 വിവരമില്ലാത്ത ഊളകൾ ഞാൻ ഈ വീടോ കാണുമ്പോൾ ഉള്ള എണ്ണമാണ് ഇനിയും കൂടാൻ ചാൻസ് ഉണ്ട് കൊറോണ യെക്കാളും,Non_hope_speech
മറുപടി  ഒപ്പം  തരുന്ന എന്നെ വെറുത്താലും  ണ്  ബാക്കി അഭിപ്രായം  ഇട്ടവരെ വെറുക്കരുത്  ണ്  ,Non_hope_speech
renjeev rococo you are correct,not-malayalam
ഡോക്ടർ  അരുൺ നിങ്ങൾക്കു ഇരിക്കട്ടെ ഒരു പോലെ,Hope_speech
വിഷ്ണു  പ്രിയ അധ് ഗെയ്‌സ് ഇന്ടെ കാര്യം ആയാട്ജ്കൊണ്ടണ്ൺ,Non_hope_speech
ക്ര 7   ണ് ഇന്ത്യയിൽ കിടന്ന് നിന്നെ പോലെ ചാണകങ്ങളുടെ മൂട് താങ്ങാം   ണ് ഒന്ന് പോടാ  ണ് ഇ ഇന്ത്യ നിൻ്റെ തറവാട്ട് സ്വത്താണോ ന്ന ചരിത്രം ഒന്നും അറിയില്ല എന്ന് മനസ്സിലായി കേവലം 73 വർഷത്തെ പഴക്കം മാത്രമെ ഉള്ളു ഇന്ത്യ എന്ന ഇ രാജ്യത്തിന്   ണ് അതിന് മുമ്പ് 800 വർഷകാലം ഇന്ത്യ അടക്കി ഭരിച്ചിരുന്നത് മുസ്ലീം രാജാക്കൻമാരാണ് ഒപ്പം  ഇതെല്ലാം ഞങ്ങൾ പറഞ്ഞ് കൊണ്ട് നടക്കാറില്ല ഒപ്പം  ചരിത്രത്തിൽ ഇന്ത്യ  ഗേറ്റ്  പോലും അതിന് സാക്ഷിയാണ് ന്ന എന്നാൽ ഇന്നത്തെ ഇന്ത്യ ഇവിടത്തെ ദളിത്,Non_hope_speech
ഇത് അവരുടെ കാര്യം അവരുടെ ഇഷ്ട്ടം അത് അവർക്ക് വിട്ടുകൊടുക്കുക ഒപ്പം  അതല്ല ഇവിടെ വിഷയം ഒപ്പം  ചാണകം ലതാണ് ആണ് വിഷയം ഒപ്പം  ചാണക പൗരത്വ ബില്ലിനെ അനുഗുലിക്കുന്ന എല്ലാ പുണ്ടച്ചി മക്കളെയും ഇവിടെ നിന്ന് ഓടിക്കുക,Non_hope_speech
എടി കുണ്ടത്തി,Non_hope_speech
കല്യാണം  വാർഷികം  രണ്ടും  ഓഫ് നിങ്ങൾ  വൈകി  ആയി പോയി ക്ഷമിക്കണം  ഇ പുചിരി യെപ്പോകുന്ന ഉണ്ടായിരിക്കാൻ സർവേശ്വരനൊടു പ്രാർത്ഥിക്കുന്നു,Hope_speech
ആ കോട്ട്  ഇട്ടവൻ എന്തിനാ ഇവിടെ വന്നേ,Non_hope_speech
സത്യം പറയാല്ലോ ഞാൻ കളിക്കാരൻ  അജ്ഞാതം  യുദ്ധം  നിലം  കാളിഘട്ടില്ല പകരം സൗ ജന്യം  തീ,Non_hope_speech
ഡോക്ടർ ഗംഭീരം,Non_hope_speech
ഹലോ  ലെസ്ബിയൻ  ചോദിച്ചാൽ വന്നോ,Non_hope_speech
ഇംപാക്ട് ഉണ്ട്   ണ് എന്താണ് ഇംപാക്ട് ഒപ്പം  ആ അറിയില്ല  ണ് എഴീച്ച് പോടെയ്,Non_hope_speech
മൊത്തത്തിൽ ഷകീല പടം കണ്ടപോലെ ഉണ്ടല്ലോ,Non_hope_speech
നല്ല വെക്തമായി അറിവ് പറഞ്ഞു തരുന്നതിനു നന്ദി  ഡോക്ടർ,Non_hope_speech
ആ കോട്ടിട്ട ഊള വന്നപ്പോൾ ഇത്രയും നല്ല തീം  മ്യൂസിക് ഇട്ട 24 ന് ഇരിക്കട്ടെ ഒരു കുതിരപ്പവൻ,Non_hope_speech
salman ul farisi i am also from trivandrum um,not-malayalam
are you lesbian,not-malayalam
എനിക്ക് പോസിറ്റീവ് ആയിരുന്നു സ്വയം ക്വാററ്റിനെ ആയി ഒരാഴ്ച കഴിഞ്ഞപ്പോൾ തനിയെ ഭേദമായി നല്ല ഫുഡ് പഴങ്ങൾ  മനസിന്‌ ധൈര്യം കൊടുത്തു ഇരിക്കുക ഓരു പ്രശ്നവുമില്ല പ്പക്ഷെ നല്ലൊരു എക്സ്പീരിയൻസ് ആണ് ഇത് ഒന്നുകൊണ്ടും പേടിക്കണ്ട എപ്പോഴും മാസ്ക് ഉപയോഗിക്കുക മറ്റുള്ളവർക്ക് നമ്മളാൽ കൊടുക്കാതിരിക്കുക,Hope_speech
മാനസികമായ ബോധം ഇല്ലാത്ത രണ്ടെണ്ണം ദൈവികാമയ വിവാഹം എന്ന ബന്ധത്തെ തകർത്തു എന്നതിൽ ഉപരി ഒരു കുന്തവും ഇതിൽ തോന്നിയില്ല ണ് നല്ല പ്രായത്തിൽ ബോധം ഉണ്ടാകാത്തതിന്റെ പ്രോബ്ലം,Non_hope_speech
ഡയഗ്രം  ഉണ്ടേയാഗിൽ ദിലീപ് കാവ്യാ കൊണ്ട് വരണം,Non_hope_speech
കോളേജ്  ന്റെ പേര് പറയാമായിരുന്നു കാരണം അത് ഇനി അവിടെ എങ്ങാനം പോകണ്ടേ വന്നാലോ ഒപ്പം  ഇതിൽ നിന്നും അറിവ് കിട്ടിയാൽ നല്ലതല്ലേ,Non_hope_speech
ama love you,not-malayalam
എനിക്കും അതേ അനുഭവമാണ് എന്തിനാണ് ബഹിഷ്കരണം നിരോധനം പോരെ സിംപിൾ അതിനുള്ള തന്റേടം കാണിക്കില്ല സർക്കാർ,Non_hope_speech
പ്രേക്ഷകർ  ൽ ഇരിക്കുന്ന ചില ഊളകൾ എന്തിനാ ഇങ്ങനെ ആക്കി ചിരിക്കുന്നെ,Non_hope_speech
പിജെ കരക .ശലം  അച്ചോടാ,Non_hope_speech
ഹബീബ് കാലിക്കറ്റ് താങ്കള്‍ക്കും എനിക്കും അറിയാത്ത ഒരുപാട് പ്രകൃതിയുടെ കളികള്‍ ഭൂമിയില്‍ ഉണ്ട് കുറച്ചെങ്കിലും അവയെപ്പറ്റി അറിയാന്‍ ശ്രമിക്കുക,Hope_speech
ചൈനീസ്  അപ്ലിക്കേഷൻ  ഡാറ്റ  ചോർച്ച  ചായുണ്ട് പറയുമ്പോൾ അതും കുടി വിഡിയോയിൽ പരാമർശിക്കുക  ചെയർന്നു,Non_hope_speech
ഇതിൽ കുട്ടികൾ വേണ്ടായിരുന്നു,Non_hope_speech
മിനിഷ് കെ ജോൺ  കെ ജോൺ  ഒപ്പം  പോടാ മറപറ്റി പൂറിമോനെ നീ ആണെടാ നായിന്റെ മോനെ വേഷം 10 തന്തക്കു ജനിച്ച തായോളീടെ അണ്ടി മൂഞ്ചി ഉണ്ടായ കുണ്ണ പൂറിമോനെ,Non_hope_speech
ബ്രിട്ടാസ് പൊളി,Hope_speech
help full video and thanks,not-malayalam
രാഹുൽ ൽ സ്വന്തം വർഗ്ഗത്തിനോട് ആകർഷണം  തോന്നുന്നത് മനോ വൈകല്യത്തിന്റെ പ്രശ്നമാണ് അതിനെ കൗൺസിലിംങ് നടത്തിയോ മറ്റോ ചികിൽസിക്കാം,Non_hope_speech
മാഷെ അല്ലാഹു  ഒപ്പം  സബ്‌സ്‌ക്രൈബുചെയ്യുക  995 നമുക്ക് ൧മ് ആക്കേണ്ടേ,Non_hope_speech
living in india,not-malayalam
ഉമ്മയപ്പ സേൻഡർ ആവസിയം ഉണ്ട്,Non_hope_speech
ടിക്ടോക് റേറ്റിംഗ് കൂടി പഴയ സ്ഥിതിയിലേക്ക് തന്നെ ഇപ്പോൾ 4 റേറ്റിംഗ്  ആയി,Non_hope_speech
ശരിയാണ് ഇത് പോൾ  വൃത്തികെട്ട അപ്,Non_hope_speech
പടം 1 തറന്നത്ര മാത്രമേ മോങ്ങി ഭീകരനെ കൊണ്ട് പട്ടു,Non_hope_speech
ഹോട്ടൽ ഭക്ഷണം വഴി വൈറസ് പകരുമോ,Non_hope_speech
പോലും അല്ല അറിയില്ലായ്മ തന്നെ ആണ്,Non_hope_speech
അപ്പോൾ ബ്രണ്ടൻ മാരെയും അവരുടെ അവസ്ഥ ബ്രാൻഡാണ് എന്ന് പറഞ്ഞു അവരെ ചികില്സിക്കാതെ വിടുകയാണോ വേണ്ടേ അപ്പോൾ ഇവരുടെ ലൈംഗിക  ആയിട്ടുള്ളതും മനസികമായിട്ടുള്ള അവസ്ഥകളും ചികിൽത്സ കൊടുക്കുകയാണ് വേണ്ടത് അല്ലാതെ ആ മോയന്തു അരുൺ പറയുന്നത് പോൾ  ചെയ്യരുത്,Non_hope_speech
സോനു ന് ബാലഭാസ്കറിന്റെ ഛായ തോന്നിയത് എനിക് മാത്രം ആണോ,Non_hope_speech
